Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp
0.059,0.051,0.037,0.037,0,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,571.43,0,0,0,4000,0,0,0
0.051,0,0.022,0.044,0,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,689.62,0,0,0,4000,0,0,0
0.051,0,0,0.059,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,571.43,0,0,0,4000,0,0,0
0.051,0.007,0.037,0.044,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,857.63,0,0,0,4000,0,0,0
0.059,0.051,0.044,0.044,0,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,714.04,0,0,0,4000,0,0,0
0.029,0.051,0.015,0.022,0,0.007, ,0,0,0,0,0,0,,4000,0,4000,0,714.04,0,0,0,4000,0,0,0
0.059,0.051,0.037,0.044,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,857.63,0,0,0,4000,0,60.56,0
0.051,0.022,0.044,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,714.04,0,0,0,4000,0,0,0
0.037,0,0,0.037,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,857.63,0,0,0,4000,0,0,0
0.044,0,0,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,571.43,0,0,0,4000,0,0,0
0.022,0.029,0,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,689.62,0,0,0,4000,0,0,0
0.029,0,0,0.044,0.007,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,571.43,0,0,0,4000,0,0,0
0.029,0.044,0,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,714.04,0,0,0,4000,0,0,0
0.044,0.051,0.007,0.044,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,714.04,0,0,0,4000,0,0,0
0.051,0.051,0.037,0.015,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,714.04,0,0,0,4000,0,0,0
0.066,0.022,0.037,0.044,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,740.42,0,0,0,4000,0,0,0
0.051,0.022,0.037,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,857.63,0,0,0,4000,0,0,0
0.059,0.051,0.029,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,714.04,0,0,0,4000,0,0,0
0.044,0.051,0.022,0.022,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,827.35,0,0,0,4000,0,0,0
0.044,0,0,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,740.42,0,0,0,4000,0,0,0
0.059,0,0.022,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,714.04,0,0,0,4000,0,0,0
0.059,0.007,0.037,0.051,0,0.022, ,0,0,0,0,0,0,,4000,0,4000,0,888.89,0,0,0,4000,0,0,0
0.059,0.022,0.037,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,714.04,0,0,0,4000,0,0,0
0.051,0.022,0.029,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,827.35,0,0,0,4000,0,0,0
0.051,0.051,0.037,0.037,0.007,0, ,0,0,0,0,0,0,,4000,0,4000,0,714.04,0,0,0,4000,0,0,0
0.051,0,0.029,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,714.04,0,0,0,4000,0,0,0
0.015,0,0,0.044,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,592.92,0,0,0,4000,0,0,0
0.022,0,0,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,827.35,0,0,0,4000,0,0,0
0.037,0.044,0,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,714.04,0,0,0,4000,0,0,0
0.044,0.051,0.007,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,666.18,0,0,0,4000,0,0,0
0.073,0.029,0,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,689.62,0,0,0,4000,0,0,0
0.051,0.044,0.029,0.022,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,689.62,0,0,0,4000,0,0,0
0.044,0,0,0.044,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,714.04,0,0,0,4000,0,0,0
0.007,0.029,0,0.037,0.007,0, ,0,0,0,0,0,0,,4000,0,4000,0,689.62,0,0,0,4000,0,0,0
0.022,0,0,0.022,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,714.04,0,0,0,4000,0,59.58,0
0.037,0.051,0.015,0.022,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,827.35,0,0,0,4000,0,0,0
0.022,0.044,0,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,551.89,0,0,0,4000,0,61.54,0
0.059,0.051,0.051,0.037,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,689.62,0,0,0,4000,0,0,0
0.037,0.051,0.015,0.037,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,689.62,0,0,0,4000,0,0,0
0.051,0.051,0.044,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,571.43,0,0,0,4000,0,0,0
0.059,0.051,0.037,0.022,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,0,0
0.073,0.051,0.044,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,857.63,0,0,0,4000,0,0,0
0.059,0.051,0.015,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,689.62,0,0,0,4000,0,0,0
0.059,0.051,0.029,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,551.89,0,0,0,4000,0,0,0
0.044,0,0,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,551.89,0,0,0,4000,0,0,0
0.066,0,0.022,0.044,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,857.63,0,0,0,4000,0,0,0
0.051,0,0.015,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,714.04,0,0,0,4000,0,0,0
0.059,0.051,0.037,0.037,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,0,0
0.051,0.007,0.029,0.044,0,0.007, ,0,0,0,0,0,0,,4000,0,4000,0,714.04,0,0,0,4000,0,0,0
0.051,0.022,0.015,0.022,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,827.35,0,0,0,4000,0,0,0
0.029,0,0,0.044,0,0.022, ,0,0,0,0,0,0,,4000,0,4000,0,571.43,0,0,0,4000,0,0,0
0.022,0,0,0.037,0.007,0, ,0,0,0,0,0,0,,4000,0,4000,0,827.35,0,0,0,4000,0,0,0
0.037,0,0,0.051,0,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,689.62,0,0,0,4000,0,0,0
0.029,0,0,0.037,0,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,689.62,0,0,0,4000,0,0,0
0.029,0,0,0.044,0,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,571.43,0,0,0,4000,0,0,0
0.022,0,0,0.022,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,714.04,0,0,0,4000,0,0,0
0.029,0,0,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,0,0
0.029,0.044,0,0.022,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,666.18,0,0,0,4000,0,0,0
0.081,0.044,0.037,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,689.62,0,0,0,4000,0,0,0
0.044,0,0.015,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,666.18,0,0,0,4000,0,0,0
0.059,0.022,0.037,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,689.62,0,0,0,4000,0,0,0
0.059,0.051,0.037,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,689.62,0,0,0,4000,0,0,0
0.059,0.022,0.022,0.029,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,173.87,0,4000,0,0,0
0.066,0.051,0.037,0.044,0,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,0,0
0.044,0.051,0.007,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,0,0
0.059,0.051,0.037,0.044,0.007,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,0,0
0.044,0.051,0.022,0.029,0.007,0, ,0,0,0,0,0,0,,4000,0,4000,0,689.62,0,0,0,4000,0,0,0
0.037,0.051,0,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,827.35,0,0,0,4000,0,59.58,0
0.022,0,0,0.037,0.007,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,666.18,0,0,0,4000,0,0,0
0.051,0,0,0.051,0,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,666.18,0,0,0,4000,0,0,0
0.059,0.022,0.029,0.037,0,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,827.35,0,0,0,4000,0,0,0
0.066,0.022,0.037,0.051,0,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,0,0
0.044,0.051,0.015,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,0,0
0.059,0.022,0.037,0.037,0.007,0, ,0,0,0,0,0,0,,4000,0,4000,0,666.18,0,0,0,4000,0,0,0
0.044,0,0,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,644.69,0,0,0,4000,0,0,0
0.029,0,0,0.022,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,0,0
0.037,0.044,0.015,0.022,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,0,0
0.029,0.044,0.007,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,750.18,0,0,0,4000,0,58.61,0
0.059,0.051,0.037,0.044,0.007,0, ,0,0,0,0,0,0,,4000,0,4000,0,666.18,0,0,0,4000,0,59.58,0
0.037,0.044,0.007,0.015,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,625.15,0,0,0,4000,0,58.61,0
0.059,0.022,0.029,0.037,0,0.007, ,0,0,0,0,0,0,,4000,0,4000,0,666.18,0,0,0,4000,0,0,0
0.044,0,0.007,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,0,0
0.037,0,0,0.044,0,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,666.18,0,0,0,4000,0,0,0
0.015,0,0,0.037,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,774.6,0,0,0,4000,0,0,0
0.037,0,0,0.037,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,0,0
0.015,0.029,0,0.037,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,666.18,0,0,0,4000,0,0,0
0.066,0.022,0.044,0.037,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,0,0
0.059,0.051,0.029,0.029,0,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,933.82,0,0,0,4000,0,0,0
0.037,0.051,0.015,0.037,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,0,0
0.044,0.051,0.029,0.029,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,644.69,0,0,0,4000,0,0,0
0.059,0.051,0.029,0.022,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,774.6,0,0,0,4000,0,0,0
0.059,0.051,0.037,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,666.18,0,0,0,4000,0,0,0
0.022,0,0,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,533.33,0,0,0,4000,0,0,0
0.037,0,0,0.044,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,0,0
0.037,0.051,0,0.022,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,625.15,0,0,0,4000,0,0,0
0.044,0.051,0.022,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,774.6,0,0,0,4000,0,0,0
0.029,0.044,0,0.022,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,666.18,0,0,0,4000,0,0,0
0.037,0,0,0.044,0.007,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,644.69,0,0,0,4000,0,0,0
0.059,0.022,0.029,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,0,0
0.066,0.007,0.022,0.037,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,666.18,0,0,0,4000,0,0,0
0.044,0.051,0.037,0.029,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,666.18,0,0,0,4000,0,0,0
0.059,0.022,0.022,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,689.62,0,0,0,4000,0,0,0
0.059,0.051,0.037,0.029,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,666.18,0,0,0,4000,0,0,0
0.059,0.051,0.029,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,774.6,0,0,0,4000,0,58.61,0
0.051,0,0,0.044,0,0.007, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,0,0
0.059,0.022,0.037,0.037,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,774.6,0,0,0,4000,0,58.61,0
0.037,0.051,0.022,0.037,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,0,0
0.037,0.051,0.022,0.022,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,750.18,0,0,0,4000,0,0,0
0.037,0.044,0.007,0.037,0.007,0, ,0,0,0,0,0,0,,4000,0,4000,0,933.82,0,0,0,4000,0,58.61,0
0.029,0.029,0,0.022,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,644.69,0,0,0,4000,0,0,0
0.066,0.051,0.051,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,774.6,0,0,0,4000,0,0,0
0.037,0.051,0.029,0.022,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,625.15,0,0,0,4000,0,0,0
0.066,0.044,0.037,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,0,0
0.051,0.051,0.029,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,625.15,0,0,0,4000,0,0,0
0.051,0.051,0.007,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,0,0
0.073,0.051,0.029,0.037,0,0.022, ,0,0,0,0,0,0,,4000,0,4000,0,774.6,0,0,0,4000,0,0,0
0.029,0,0,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,58.61,0
0.029,0,0,0.044,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,644.69,0,0,0,4000,0,0,0
0.022,0,0,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,774.6,0,0,0,4000,0,0,0
0.029,0,0,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,515.75,0,0,0,4000,0,0,0
0.044,0,0,0.037,0,0.007, ,0,0,0,0,0,0,,4000,0,4000,0,727.72,0,0,0,4000,0,0,0
0.022,0,0,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,0,0
0.051,0.007,0.022,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,750.18,0,0,0,4000,0,0,0
0.073,0.022,0.044,0.044,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,173.87,0,4000,0,0,0
0.051,0.051,0.007,0.044,0.007,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,774.6,0,0,0,4000,0,59.58,0
0.044,0.051,0.022,0.037,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,0,0
0.029,0.029,0,0.022,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,750.18,0,0,0,4000,0,0,0
0.029,0.051,0.029,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,644.69,0,0,0,4000,0,0,0
0.059,0.007,0.029,0.022,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,644.69,0,0,0,4000,0,0,0
0.044,0.022,0.022,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,750.18,0,0,0,4000,0,0,0
0.059,0.051,0.051,0.044,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,644.69,0,0,0,4000,0,0,0
0.066,0.051,0.029,0.037,0,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,750.18,0,0,0,4000,0,0,0
0.051,0.051,0.015,0.044,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,666.18,0,0,0,4000,0,0,0
0.044,0.051,0.029,0.022,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,750.18,0,0,0,4000,0,0,0
0.037,0,0,0.044,0,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,666.18,0,0,0,4000,0,0,0
0.015,0,0,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,644.69,0,0,0,4000,0,0,0
0.037,0,0,0.044,0.007,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,666.18,0,0,0,4000,0,0,0
0.022,0,0,0.051,0.007,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,515.75,0,0,0,4000,0,0,0
0.022,0,0,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,933.82,0,0,0,4000,0,0,0
0.022,0,0,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,644.69,0,0,0,4000,0,0,0
0.051,0.051,0.044,0.051,0,0.007, ,0,0,0,0,0,0,,4000,0,4000,0,774.6,0,0,0,4000,0,0,0
0.051,0.051,0.037,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,644.69,0,0,0,4000,0,0,0
0.051,0.022,0.022,0.037,0.007,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,774.6,0,0,0,4000,0,0,0
0.044,0.051,0.044,0.044,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,689.62,0,0,0,4000,0,0,0
0.051,0.051,0.022,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,644.69,0,173.87,0,4000,0,0,0
0.073,0.044,0.044,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,0,0
0.059,0.022,0.029,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,0,0
0.066,0.051,0.029,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,666.18,0,0,0,4000,0,0,0
0.044,0.051,0.015,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,774.6,0,0,0,4000,0,0,0
0.029,0.044,0.007,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,59.58,0
0.015,0,0,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,0,0
0.059,0.051,0.037,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,666.18,0,0,0,4000,0,0,0
0.044,0.022,0,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,666.18,0,0,0,4000,0,0,0
0.051,0.051,0.044,0.037,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,59.58,0
0.059,0.022,0.022,0.037,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,0,0
0.066,0.022,0.037,0.044,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,800,0,0,0,4000,0,0,0
0.029,0.044,0.015,0.044,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,689.62,0,0,0,4000,0,0,0
0.029,0.044,0.015,0.015,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,666.18,0,0,0,4000,0,0,0
0.059,0.051,0.037,0.037,0,0.007, ,0,0,0,0,0,0,,4000,0,4000,0,666.18,0,0,0,4000,0,0,0
0.029,0.029,0,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,933.82,0,0,0,4000,0,0,0
0.037,0.044,0.007,0.044,0.007,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,689.62,0,0,0,4000,0,0,0
0.037,0.051,0.029,0.029,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,933.82,0,0,0,4000,0,0,0
0.059,0.051,0.037,0.051,0.007,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,689.62,0,0,0,4000,0,0,0
0.044,0.051,0.015,0.037,0.007,0, ,0,0,0,0,0,0,,4000,0,4000,0,689.62,0,0,0,4000,0,0,0
0.044,0,0,0.051,0.007,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,689.62,0,190.48,0,4000,0,0,0
0.037,0,0,0.037,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,689.62,0,0,0,4000,0,0,0
0.066,0.051,0.051,0.037,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,827.35,0,0,0,4000,0,0,0
0.059,0.051,0.044,0.037,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,827.35,0,0,0,4000,0,0,0
0.059,0.022,0.029,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,827.35,0,0,0,4000,0,0,0
0.066,0.051,0.051,0.037,0,0.007, ,0,0,0,0,0,0,,4000,0,4000,0,857.63,0,0,0,4000,0,0,0
0.044,0.022,0.029,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,827.35,0,0,0,4000,0,0,0
0.059,0.051,0.044,0.051,0.007,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,714.04,0,0,0,4000,0,0,0
0.029,0.044,0.007,0.022,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,827.35,0,0,0,4000,0,0,0
0.051,0.051,0.029,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,857.63,0,0,0,4000,0,0,0
0.044,0.051,0.037,0.022,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,827.35,0,0,0,4000,0,0,0
0.059,0.022,0.044,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,689.62,0,0,0,4000,0,0,0
0.037,0,0,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,551.89,0,0,0,4000,0,0,0
0.037,0,0,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,714.04,0,0,0,4000,0,0,0
0.037,0,0,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,551.89,0,0,0,4000,0,60.56,0
0.044,0,0,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,857.63,0,0,0,4000,0,0,0
0.022,0,0,0.007,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,714.04,0,0,0,4000,0,0,0
0.022,0.029,0,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,571.43,0,0,0,4000,0,0,0
0.051,0.007,0.022,0.044,0,0.007, ,0,0,0,0,0,0,,4000,0,4000,0,551.89,0,0,0,4000,0,0,0
0.044,0,0,0.044,0.007,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,689.62,0,0,0,4000,0,0,0
0.066,0.051,0.044,0.044,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,571.43,0,0,0,4000,0,0,0
0.059,0.051,0.037,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,827.35,0,0,0,4000,0,0,0
0.059,0.022,0.029,0.044,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,714.04,0,0,0,4000,0,0,0
0.051,0.051,0.029,0.015,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,714.04,0,0,0,4000,0,0,0
0.059,0.022,0.037,0.051,0.007,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,714.04,0,0,0,4000,0,0,0
0.044,0.051,0.044,0.037,0,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,689.62,0,0,0,4000,0,0,0
0.066,0.051,0.044,0.059,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,888.89,0,0,0,4000,0,0,0
0.059,0.051,0.022,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,714.04,0,0,0,4000,0,0,0
0.059,0.022,0.029,0.037,0,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,592.92,0,0,0,4000,0,0,0
0.051,0.051,0.044,0.037,0,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,689.62,0,0,0,4000,0,0,0
0.059,0,0,0.037,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,571.43,0,0,0,4000,0,0,0
0.051,0,0.015,0.044,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,689.62,0,0,0,4000,0,0,0
0.029,0,0,0.037,0.007,0, ,0,0,0,0,0,0,,4000,0,4000,0,571.43,0,0,0,4000,0,0,0
0.037,0,0,0.044,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,827.35,0,0,0,4000,0,0,0
0.029,0,0,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,714.04,0,0,0,4000,0,0,0
0.029,0,0,0.044,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,827.35,0,0,0,4000,0,0,0
0.051,0.051,0.044,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,714.04,0,0,0,4000,0,0,0
0.059,0.051,0.022,0.044,0,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,888.89,0,0,0,4000,0,0,0
0.059,0.051,0.022,0.029,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,827.35,0,0,0,4000,0,59.58,0
0.059,0.022,0.037,0.051,0,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,857.63,0,0,0,4000,0,0,0
0.051,0.051,0.029,0.037,0,0.007, ,0,0,0,0,0,0,,4000,0,4000,0,689.62,0,0,0,4000,0,0,0
0.051,0.022,0.029,0.044,0,0.044, ,0,0,0,0,0,0,,4000,0,4000,0,714.04,0,0,0,4000,0,0,0
0.022,0,0,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,740.42,0,0,0,4000,0,0,0
0.015,0,0,0.044,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,714.04,0,0,0,4000,0,60.56,0
0.044,0,0,0.044,0,0.007, ,0,0,0,0,0,0,,4000,0,4000,0,827.35,0,0,0,4000,0,0,0
0.029,0,0,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,571.43,0,0,0,4000,0,0,0
0.051,0,0,0.037,0.007,0, ,0,0,0,0,0,0,,4000,0,4000,0,740.42,0,0,0,4000,0,0,0
0.051,0.022,0.029,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,689.62,0,0,0,4000,0,0,0
0.037,0,0,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,551.89,0,0,0,4000,0,0,0
0.051,0.051,0.029,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,827.35,0,0,0,4000,0,0,0
