Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp
4.631,0,0,0.044,0,0.015, ,0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.623,0.029,0.015,0.037,0,0.015, ,0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.653,0.051,0.037,0.022,0,0, ,0.94,0,0,0,0,0,,4000,0,4000,0,90.84,0,0,0,4000,0,0,0
4.66,0.022,0.037,0.029,0,0.029, ,1.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.638,0,0.015,0.022,0,0, ,-0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.638,0,0,0.051,0.015,0, ,-0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0,0,0.022,0,0, ,-0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.631,0,0,0.029,0,0, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.631,0.044,0.007,0.029,0,0, ,0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.667,0.022,0.044,0.037,0,0, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.66,0.007,0.029,0.037,0.007,0, ,1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.638,0,0,0.029,0,0, ,-0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.609,0.029,0,0.022,0,0, ,-0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.638,0.051,0.029,0.029,0,0, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.638,0.051,0.015,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.623,0,0,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.631,0,0,0.037,0,0.007, ,0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0,0,0.022,0,0, ,-0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0,0,0.029,0,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0,0,0.029,0,0.015, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.631,0.044,0.022,0.037,0,0, ,1.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,47.86,0
4.66,0,0.022,0.051,0,0.015, ,1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.631,0,0,0.022,0,0, ,-0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.631,0,0,0.022,0,0, ,-0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.631,0,0,0.037,0,0.015, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.645,0.029,0,0.029,0,0, ,1.17,0,0,0,0,0,,4000,0,4000,0,86.94,0,0,0,4000,0,47.86,0
4.623,0,0,0.022,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.638,0.029,0.029,0.022,0,0, ,0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.645,0.051,0.037,0.029,0,0.029, ,1.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.653,0.022,0,0.037,0,0, ,1.64,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.653,0.007,0,0.044,0,0.015, ,0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.645,0.022,0.007,0.037,0,0, ,1.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.653,0,0,0.051,0.007,0.029, ,1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.645,0.051,0,0.022,0,0, ,1.64,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.645,0.044,0,0.015,0,0, ,1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.631,0.044,0,0.022,0,0, ,1.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.66,0.051,0.015,0.022,0,0, ,1.64,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.66,0.051,0.037,0.029,0,0, ,1.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.623,0,0,0.044,0,0, ,-0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,46.89,0
4.66,0.051,0.029,0.037,0,0, ,1.17,0,0,0,0,0,,4000,0,4000,0,90.84,0,0,0,4000,0,0,0
4.653,0.022,0.007,0.029,0,0.015, ,1.87,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.66,0.022,0.007,0.037,0,0, ,1.64,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,47.86,0
4.645,0.007,0,0.029,0,0, ,1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.623,0,0,0.022,0,0, ,-0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.623,0,0,0.037,0,0.007, ,-0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.66,0.022,0.029,0.037,0,0.029, ,1.64,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.667,0.051,0.044,0.037,0.007,0, ,1.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.638,0,0.022,0.015,0,0, ,1.17,0,0,0,0,0,,4000,0,4000,0,90.84,0,0,0,4000,0,47.86,0
4.645,0,0.029,0.059,0,0.044, ,0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.601,0,0,0.029,0.007,0, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.623,0,0,0.037,0,0, ,0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.653,0,0,0.051,0,0.015, ,1.64,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.645,0,0.007,0.037,0,0, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.631,0,0,0.029,0,0.007, ,-0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.609,0.029,0,0.029,0,0, ,-0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,47.86,0
4.623,0,0,0.044,0.007,0.029, ,-0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.609,0,0,0.022,0,0, ,-0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.667,0.051,0.015,0.037,0,0, ,1.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,47.86,0
4.638,0,0.015,0.037,0,0, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0,0,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0,0,0.037,0,0, ,0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.653,0.051,0.007,0.015,0,0, ,1.4,0,0,0,0,0,,4000,0,4000,0,90.84,0,0,0,4000,0,0,0
4.653,0.022,0.007,0.051,0.007,0, ,1.64,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.609,0,0,0.037,0,0.029, ,-0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.623,0,0,0.051,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.609,0,0,0.029,0,0, ,-0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.623,0,0,0.044,0,0, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.631,0,0.022,0.029,0,0, ,1.87,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.623,0,0,0.059,0,0.029, ,-0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.623,0,0,0.029,0,0, ,0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0,0,0.022,0,0, ,0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.653,0.051,0.037,0.029,0,0, ,1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.645,0.022,0,0.029,0,0.029, ,1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,47.86,0
4.631,0,0,0.022,0,0, ,-1.64,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.631,0,0,0.029,0,0, ,-0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.653,0.022,0.037,0.037,0,0, ,1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0,0,0.029,0,0, ,-0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.623,0,0,0.044,0,0, ,-0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0,0,0.037,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.601,0,0,0.015,0,0, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.645,0.029,0,0.029,0,0.022, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.653,0.022,0.037,0.037,0,0.029, ,0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.645,0,0,0.037,0,0, ,0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.638,0,0,0.037,0,0.015, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.638,0,0,0.029,0,0, ,-0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.623,0,0,0.007,0,0, ,-0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.609,0.051,0,0.022,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0,0.007,0.037,0,0, ,-0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0,0,0.029,0,0, ,-1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.653,0.051,0.015,0.029,0,0.015, ,1.17,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.645,0.022,0.029,0.029,0,0, ,0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.653,0.051,0.037,0.029,0,0, ,0.94,0,0,0,0,0,,4000,0,4000,0,90.84,0,0,0,4000,0,0,0
4.631,0,0,0.022,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.609,0.044,0,0.022,0,0, ,-0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.601,0,0,0.022,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.609,0.044,0,0.022,0,0, ,-0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0.044,0,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0.051,0,0.037,0,0.015, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.623,0.051,0.007,0.029,0,0, ,-0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.645,0.022,0.029,0.029,0,0.015, ,1.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.638,0.007,0.037,0.029,0,0, ,0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0,0,0.037,0,0, ,-0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.609,0,0,0.022,0,0, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.623,0.029,0.022,0.022,0,0, ,0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.66,0.051,0.037,0.037,0,0, ,1.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.66,0,0.029,0.037,0,0, ,1.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.638,0,0,0.022,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.631,0,0,0.051,0.015,0.029, ,-0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.609,0,0,0.022,0,0, ,-0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.623,0.044,0,0.029,0,0, ,0.47,0,0,0,0,0,,4000,0,4000,0,95.73,0,0,0,4000,0,0,0
4.631,0.022,0.015,0.015,0,0, ,0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.638,0.007,0.029,0.037,0,0.044, ,0.94,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.609,0,0,0.037,0,0, ,-0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.609,0,0,0.037,0,0.029, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0,0.015,0.029,0,0, ,0.47,0,0,0,0,0,,4000,0,4000,0,95.73,0,0,0,4000,0,0,0
4.609,0,0,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0,0,0.029,0,0, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.645,0.022,0.029,0.029,0,0, ,1.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.653,0,0.015,0.051,0,0, ,1.64,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.631,0,0,0.029,0,0, ,-0.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.609,0.044,0,0.037,0,0, ,0.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0,0,0.029,0,0, ,0,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0.051,0.007,0.015,0,0, ,0.47,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,47.86,0
4.66,0.051,0.044,0.037,0,0, ,2.57,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.623,0,0,0.044,0,0.015, ,1.64,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.601,0,0,0.029,0,0, ,1.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.623,0,0,0.022,0,0, ,1.64,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0,0,0.029,0,0, ,2.34,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0,0,0.029,0,0.007, ,2.34,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.638,0,0.007,0.037,0,0.029, ,3.51,0,0,0,0,0,,4000,0,4000,0,95.73,0,0,0,4000,0,0,0
4.653,0,0.007,0.037,0,0, ,1.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.609,0,0,0.022,0,0, ,1.64,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.645,0.051,0.037,0.037,0,0, ,3.27,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.638,0,0,0.029,0,0, ,3.98,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.653,0.007,0.029,0.022,0,0, ,3.27,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.609,0.044,0,0.015,0,0, ,3.04,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.631,0.051,0.029,0.029,0,0, ,3.27,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0.044,0,0.015,0,0, ,3.04,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0.044,0,0.022,0,0, ,3.04,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,47.86,0
4.653,0.022,0.029,0.029,0,0, ,4.21,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.638,0,0,0.037,0,0, ,4.44,0,0,0,0,0,,4000,0,4000,0,95.73,0,0,0,4000,0,0,0
4.609,0,0,0.029,0,0, ,3.74,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.594,0,0,0.022,0,0, ,3.74,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0,0,0.044,0,0, ,4.44,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,48.84,0
4.616,0,0.015,0.022,0,0, ,5.15,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,47.86,0
4.623,0,0.029,0.044,0,0, ,4.21,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.623,0.029,0.029,0.022,0,0, ,4.91,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.631,0,0,0.037,0,0, ,5.38,0,0,0,0,0,,4000,0,4000,0,95.73,0,0,0,4000,0,0,0
4.623,0,0,0.051,0,0.044, ,3.51,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0,0,0.022,0,0, ,3.98,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0.051,0.015,0.029,0,0, ,3.98,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,47.86,0
4.601,0.044,0,0.015,0,0, ,4.68,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.653,0.022,0.044,0.044,0.007,0.029, ,5.85,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.609,0,0,0.029,0,0, ,4.21,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.609,0,0,0.015,0,0.007, ,4.21,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0,0.007,0.029,0,0, ,6.08,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.609,0,0,0.029,0,0, ,5.61,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.638,0.044,0.029,0.029,0,0, ,6.32,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.638,0.044,0.037,0.029,0,0, ,7.02,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.653,0,0.022,0.051,0,0.015, ,7.25,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,49.82,0
4.638,0.051,0.022,0.022,0,0, ,5.85,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.623,0.051,0.015,0.037,0,0.015, ,6.32,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.638,0.022,0.029,0.037,0,0, ,6.32,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.631,0.051,0.015,0.029,0,0, ,7.02,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.66,0,0.007,0.044,0.007,0, ,6.55,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.645,0.051,0.029,0.029,0,0, ,7.49,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,47.86,0
4.638,0.029,0.029,0.029,0,0, ,7.49,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.645,0.022,0.029,0.015,0,0, ,7.72,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.66,0,0.022,0.029,0,0, ,7.72,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.601,0,0,0.044,0,0.015, ,5.61,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.609,0,0,0.037,0,0, ,6.32,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.645,0.022,0.037,0.029,0,0, ,8.42,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.645,0,0.007,0.037,0,0, ,8.42,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.653,0,0.029,0.044,0,0, ,8.89,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.623,0,0,0.044,0,0.015, ,8.19,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0,0,0.044,0,0, ,6.78,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0,0,0.022,0,0, ,7.02,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.66,0.022,0.037,0.037,0,0.029, ,9.36,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.638,0,0,0.037,0.007,0, ,9.59,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.638,0,0,0.051,0,0.029, ,8.19,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.623,0,0,0.044,0,0, ,7.49,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.609,0,0,0.037,0,0, ,8.65,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0.044,0,0.022,0,0.022, ,7.95,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.653,0.007,0.029,0.037,0,0.044, ,10.29,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.653,0.007,0.022,0.051,0.007,0.029, ,10.53,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.638,0.007,0.015,0.037,0,0, ,10.76,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.645,0.007,0.044,0.037,0,0.015, ,10.99,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.638,0.051,0.015,0.015,0,0, ,10.76,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.638,0.022,0.029,0.029,0,0, ,11.23,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.623,0,0,0.037,0,0, ,8.89,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0,0,0.029,0,0.015, ,9.36,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.609,0,0,0.037,0,0, ,9.12,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0.044,0,0.022,0,0, ,10.53,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0,0,0.029,0,0, ,10.29,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.609,0,0,0.022,0,0, ,10.06,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.638,0.044,0.029,0.037,0,0, ,12.16,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,47.86,0
4.645,0.051,0.022,0.037,0,0, ,12.87,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.631,0,0,0.029,0,0, ,12.16,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.645,0,0,0.044,0,0.044, ,10.99,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0,0,0.029,0,0, ,10.53,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0,0,0.037,0,0, ,10.99,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.631,0.022,0.029,0.015,0,0, ,13.1,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.623,0,0.022,0.029,0,0, ,11.46,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.601,0,0,0.029,0,0, ,11.93,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0,0,0.044,0,0, ,11.46,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.609,0,0,0.037,0,0.007, ,11.7,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.616,0,0,0.029,0,0, ,13.8,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.645,0.007,0.037,0.029,0.007,0, ,14.03,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.631,0,0.007,0.029,0,0, ,14.74,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.638,0,0,0.037,0,0.015, ,12.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.609,0,0,0.029,0,0, ,12.4,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.623,0,0,0.037,0,0.029, ,12.63,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.601,0,0,0.029,0,0, ,12.63,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.645,0.051,0.029,0.037,0,0, ,15.2,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.638,0.022,0.029,0.044,0,0.029, ,15.2,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.623,0,0.015,0.022,0,0, ,14.97,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.623,0,0.015,0.051,0,0, ,14.03,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
4.631,0,0,0.037,0,0.007, ,14.97,0,0,0,0,0,,4000,0,4000,0,0,0,0,0,4000,0,0,0
